hid,sample_geo,groupquarter,groupquarter_dummy,groupquarter_old
2012000809577,820,1,1,1
2012000810436,300,1,1,2
2012000810752,300,1,1,1
2012000811627,803,1,1,2
2012000811780,101,1,1,2
2012000812256,815,1,1,1
2012000812312,700,1,1,2
2012000814055,818,1,1,1
2012000814330,1000,1,1,1
2012000814897,819,1,1,1
2012000815570,803,1,1,2
2012000816707,901,1,1,2
2012000817571,801,1,1,1
2012000818366,901,1,1,2
2012000818672,822,1,1,2
2012000819225,903,1,1,1
2012000819618,502,1,1,1
2012000820261,103,1,1,2
2012000820851,802,1,1,1
2012000821795,502,1,1,1
2012000822423,903,1,1,2
2012000822660,818,1,1,2
2012000822674,502,1,1,1
2012000823366,600,1,1,2
2012000824254,600,1,1,2
2012000825980,502,1,1,2
2012000826004,901,1,1,2
2012000826655,801,1,1,2
2012000826700,1000,1,1,1
2012000827160,817,1,1,1
2012000828776,400,1,1,1
2012000830360,813,1,1,2
2012000833591,502,1,1,1
2012000834173,600,1,1,2
2012000837166,812,1,1,2
2012000837184,803,1,1,2
2012000839423,200,1,1,2
2012000840550,101,1,1,2
2012000840854,820,1,1,1
2012000841288,820,1,1,1
2012000842395,901,1,1,2
2012000843043,903,1,1,1
2012000843091,808,1,1,2
2012000843909,817,1,1,2
2012000844026,400,1,1,1
2012000846054,300,1,1,2
2012000846706,901,1,1,2
2012000847406,801,1,1,1
2012000847904,200,1,1,2
2012000850642,814,1,1,2
2012000851095,1000,1,1,1
2012000851203,803,1,1,2
2012000852559,817,1,1,2
2012000852745,300,1,1,1
2012000853506,501,1,1,2
2012000854019,300,1,1,2
2012000855271,814,1,1,2
2012000855282,812,1,1,1
2012000855660,808,1,1,2
2012000855900,103,1,1,2
2012000856266,901,1,1,2
2012000856359,818,1,1,2
2012000856869,102,1,1,2
2012000857211,812,1,1,2
2012000858000,817,1,1,1
2012000858086,101,1,1,1
2012000858094,803,1,1,1
2012000858438,502,1,1,1
2012000858525,819,1,1,1
2012000859050,905,1,1,1
2012000860139,300,1,1,1
2012000860635,812,1,1,2
2012000860776,1000,1,1,1
2012000861491,1000,1,1,1
2012000862067,812,1,1,2
2012000862305,300,1,1,1
2012000864839,803,1,1,2
2012000867688,400,1,1,1
2012000869207,700,1,1,2
2012000869701,901,1,1,2
2012000870378,819,1,1,2
2012000871121,815,1,1,1
2012000871766,803,1,1,2
2012000872973,502,1,1,2
2012000873575,1000,1,1,1
2012000876066,807,1,1,2
2012000877306,816,1,1,2
2012000878520,300,1,1,2
2012000880864,901,1,1,2
2012000882189,200,1,1,2
2012000882358,812,1,1,1
2012000885327,600,1,1,2
2012000885889,700,1,1,2
2012000886154,300,1,1,1
2012000886396,200,1,1,2
2012000888033,300,1,1,1
2012000888234,1000,1,1,1
2012000889623,502,1,1,1
2012000890651,103,1,1,2
2012000891100,814,1,1,2
2012000891564,903,1,1,2
2012000893115,1000,1,1,1
2012000894255,600,1,1,1
2012000894817,600,1,1,2
2012000894839,400,1,1,1
2012000894981,802,1,1,1
2012000894995,502,1,1,2
2012000895019,815,1,1,1
2012000895208,901,1,1,2
2012000896513,802,1,1,1
2012000896577,812,1,1,2
2012000897428,901,1,1,2
2012000897631,300,1,1,1
2012000899480,816,1,1,1
2012000899955,803,1,1,2
2012000900425,809,1,1,2
2012000900975,300,1,1,2
2012000901028,1000,1,1,1
2012000901348,700,1,1,2
2012000902622,812,1,1,1
2012000902868,200,1,1,1
2012000904350,1000,1,1,1
2012000904374,700,1,1,1
2012000904467,200,1,1,2
2012000905978,700,1,1,1
2012000906771,600,1,1,2
2012000908394,818,1,1,2
2012000911473,807,1,1,1
2012000912482,901,1,1,2
2012000913109,817,1,1,2
2012000913560,300,1,1,2
2012000913622,103,1,1,1
2012000913791,901,1,1,2
2012000914151,815,1,1,1
2012000914344,200,1,1,2
2012000916495,600,1,1,2
2012000916686,816,1,1,1
2012000917183,818,1,1,1
2012000917350,400,1,1,2
2012000917353,808,1,1,1
2012000917518,901,1,1,2
2012000918025,502,1,1,2
2012000918582,812,1,1,2
2012000919326,805,1,1,1
2012000919412,805,1,1,1
2012000920211,400,1,1,1
2012000921556,103,1,1,2
2012000923262,901,1,1,2
2012000923940,814,1,1,2
2012000924944,812,1,1,2
2012000925060,817,1,1,2
2012000926529,808,1,1,1
2012000927528,803,1,1,2
2012000929074,101,1,1,1
2012000929976,905,1,1,2
2012000930241,501,1,1,1
2012000930243,903,1,1,2
2012000930280,600,1,1,2
2012000930462,817,1,1,2
2012000930851,814,1,1,2
2012000931037,600,1,1,1
2012000931164,802,1,1,1
2012000931591,816,1,1,2
2012000932122,807,1,1,1
2012000932756,810,1,1,1
2012000933057,807,1,1,2
2012000933173,801,1,1,1
2012000933355,103,1,1,1
2012000935098,200,1,1,2
2012000937749,400,1,1,1
2012000938461,400,1,1,1
2012000938616,501,1,1,1
2012000938633,807,1,1,1
2012000938784,803,1,1,2
2012000939098,818,1,1,2
2012000939754,814,1,1,2
2012000939973,1000,1,1,1
2012000941564,818,1,1,1
2012000942258,103,1,1,2
2012000942413,901,1,1,2
2012000942475,502,1,1,1
2012000942826,400,1,1,1
2012000942880,803,1,1,2
2012000943924,400,1,1,1
2012000946550,803,1,1,1
2012000946552,600,1,1,1
2012000946628,802,1,1,1
2012000948488,502,1,1,1
2012000949250,809,1,1,2
2012000949817,102,1,1,2
2012000950212,808,1,1,1
2012000950279,1000,1,1,1
2012000950412,501,1,1,2
2012000950435,810,1,1,2
2012000951265,1000,1,1,1
2012000952077,905,1,1,1
2012000952274,905,1,1,1
2012000952487,400,1,1,1
2012000952560,818,1,1,1
2012000952848,807,1,1,2
2012000953223,816,1,1,1
2012000955967,1000,1,1,1
2012000956591,803,1,1,2
2012000956627,200,1,1,2
2012000956791,820,1,1,1
2012000957646,905,1,1,2
2012000957715,101,1,1,2
2012000957882,821,1,1,2
2012000958266,200,1,1,2
2012000959664,502,1,1,2
2012000960798,801,1,1,2
2012000961575,200,1,1,2
2012000964427,101,1,1,1
2012000965083,501,1,1,1
2012000966027,102,1,1,2
2012000966314,502,1,1,1
2012000967296,813,1,1,1
2012000968128,803,1,1,2
2012000968763,818,1,1,2
2012000969939,400,1,1,1
2012000970252,400,1,1,2
2012000970984,400,1,1,1
2012000973502,400,1,1,1
2012000973540,802,1,1,1
2012000974575,502,1,1,1
2012000975348,102,1,1,2
2012000979521,805,1,1,1
2012000979631,817,1,1,1
2012000979738,300,1,1,2
2012000980804,502,1,1,2
2012000982029,600,1,1,1
2012000982084,813,1,1,2
2012000982761,812,1,1,1
2012000982948,808,1,1,1
2012000984151,803,1,1,2
2012000984690,812,1,1,1
2012000985277,901,1,1,2
2012000985976,803,1,1,1
2012000986780,903,1,1,2
2012000987528,822,1,1,1
2012000987784,903,1,1,1
2012000990359,502,1,1,2
2012000991603,808,1,1,2
2012000991685,502,1,1,1
2012000992350,812,1,1,1
2012000992687,813,1,1,2
2012000993532,820,1,1,1
2012000993834,803,1,1,2
2012000993865,811,1,1,2
2012000994014,103,1,1,2
2012000995337,501,1,1,2
2012000995974,901,1,1,2
2012000996879,101,1,1,2
2012000997888,820,1,1,2
2012000998794,400,1,1,2
2012000999708,903,1,1,1
2012000999752,903,1,1,1
2012000999984,1000,1,1,1
2012001000564,901,1,1,2
2012001001417,300,1,1,2
2012001001800,812,1,1,1
2012001002459,903,1,1,2
2012001002532,103,1,1,2
2012001002652,813,1,1,2
2012001004037,600,1,1,2
2012001004044,905,1,1,1
2012001004136,819,1,1,1
2012001004315,400,1,1,1
2012001004449,502,1,1,1
2012001004596,1000,1,1,1
2012001005043,813,1,1,2
2012001005234,102,1,1,2
2012001005613,300,1,1,2
2012001006729,818,1,1,1
2012001008005,300,1,1,2
2012001008141,300,1,1,2
2012001008836,1000,1,1,1
2012001009438,103,1,1,2
2012001009801,812,1,1,1
2012001010259,803,1,1,1
2012001010296,400,1,1,1
2012001011492,600,1,1,2
2012001012307,501,1,1,2
2012001013243,700,1,1,2
2012001013923,200,1,1,1
2012001014857,814,1,1,2
2012001015064,812,1,1,2
2012001015090,902,1,1,2
2012001017182,901,1,1,2
2012001017347,902,1,1,1
2012001019154,903,1,1,2
2012001019230,811,1,1,1
2012001020032,901,1,1,2
2012001020462,818,1,1,1
2012001020724,200,1,1,1
2012001020939,501,1,1,1
2012001021099,813,1,1,1
2012001021353,1000,1,1,1
2012001021439,812,1,1,1
2012001021486,812,1,1,1
2012001023665,809,1,1,1
2012001023759,200,1,1,1
2012001023771,501,1,1,2
2012001024052,813,1,1,2
2012001025569,903,1,1,1
2012001026907,103,1,1,1
2012001027872,103,1,1,1
2012001027888,905,1,1,1
2012001028548,400,1,1,1
2012001028673,502,1,1,1
2012001030628,903,1,1,1
2012001031795,200,1,1,2
2012001032544,300,1,1,2
2012001032731,200,1,1,2
2012001033246,812,1,1,1
2012001033269,810,1,1,1
2012001033518,901,1,1,2
2012001034258,200,1,1,1
2012001034556,1000,1,1,1
2012001035370,901,1,1,2
2012001035768,901,1,1,2
2012001036341,807,1,1,1
2012001036795,102,1,1,2
2012001039110,803,1,1,1
2012001039427,813,1,1,1
2012001041380,901,1,1,2
2012001042245,817,1,1,2
2012001042783,502,1,1,1
2012001044505,811,1,1,2
2012001045041,400,1,1,1
2012001045148,901,1,1,2
2012001046141,200,1,1,2
2012001047755,903,1,1,2
2012001048797,816,1,1,1
2012001049789,600,1,1,2
2012001049997,903,1,1,1
2012001050759,502,1,1,1
2012001052205,802,1,1,1
2012001052579,502,1,1,1
2012001053035,101,1,1,1
2012001054189,813,1,1,2
2012001054284,101,1,1,1
2012001054982,901,1,1,2
2012001055454,811,1,1,1
2012001055673,1000,1,1,1
2012001055902,803,1,1,2
2012001057156,901,1,1,2
2012001057289,101,1,1,1
2012001060004,818,1,1,1
2012001060102,901,1,1,2
2012001060139,817,1,1,2
2012001060637,903,1,1,1
2012001060680,820,1,1,1
2012001060799,813,1,1,1
2012001061782,905,1,1,2
2012001061904,700,1,1,2
2012001062061,811,1,1,1
2012001062655,803,1,1,2
2012001062924,815,1,1,2
2012001063207,103,1,1,1
2012001064427,818,1,1,1
2012001064692,813,1,1,2
2012001065898,810,1,1,2
2012001066011,1000,1,1,1
2012001066986,400,1,1,1
2012001067354,803,1,1,2
2012001067980,809,1,1,1
2012001068871,901,1,1,2
2012001069202,902,1,1,2
2012001070449,803,1,1,2
2012001070928,400,1,1,1
2012001072522,812,1,1,2
2012001072579,1000,1,1,1
2012001073395,400,1,1,1
2012001073885,801,1,1,2
2012001074901,818,1,1,2
2012001078969,502,1,1,1
2012001080479,501,1,1,1
2012001081569,300,1,1,2
2012001082046,804,1,1,1
2012001082617,804,1,1,1
2012001082895,901,1,1,2
2012001084000,400,1,1,1
2012001084118,811,1,1,1
2012001084781,400,1,1,2
2012001085604,400,1,1,1
2012001085756,200,1,1,2
2012001085956,600,1,1,2
2012001086180,903,1,1,1
2012001087882,200,1,1,2
2012001087892,901,1,1,2
2012001089698,818,1,1,1
2012001089969,818,1,1,2
2012001090029,901,1,1,2
2012001093179,200,1,1,2
2012001093466,805,1,1,1
2012001093844,807,1,1,2
2012001095169,901,1,1,2
2012001096979,1000,1,1,1
2012001097093,600,1,1,1
2012001097588,600,1,1,2
2012001097827,814,1,1,2
2012001098049,1000,1,1,1
2012001098373,810,1,1,2
2012001099183,818,1,1,1
2012001099384,803,1,1,2
2012001100189,815,1,1,1
2012001101791,300,1,1,2
2012001101792,901,1,1,2
2012001103851,903,1,1,1
2012001104452,600,1,1,2
2012001104954,812,1,1,1
2012001105566,804,1,1,1
2012001105704,300,1,1,2
2012001106075,815,1,1,1
2012001106790,400,1,1,2
2012001107148,901,1,1,2
2012001107562,101,1,1,2
2012001109665,901,1,1,2
2012001110648,102,1,1,1
2012001111638,400,1,1,1
2012001111645,1000,1,1,1
2012001112565,809,1,1,1
2012001113123,901,1,1,2
2012001113429,103,1,1,2
2012001113485,803,1,1,2
2012001114599,400,1,1,1
2012001114737,813,1,1,1
2012001114949,811,1,1,1
2012001116467,809,1,1,1
2012001117343,901,1,1,2
2012001117407,818,1,1,2
2012001117795,812,1,1,1
2012001120094,815,1,1,1
2012001120799,815,1,1,2
2012001122158,400,1,1,1
2012001122779,808,1,1,1
2012001124634,501,1,1,1
2012001124657,1000,1,1,1
2012001125004,901,1,1,2
2012001125894,819,1,1,1
2012001126143,1000,1,1,1
2012001128216,815,1,1,1
2012001128421,903,1,1,2
2012001130295,814,1,1,2
2012001131469,901,1,1,2
2012001131579,1000,1,1,1
2012001131650,809,1,1,1
2012001132618,808,1,1,2
2012001133192,1000,1,1,1
2012001133690,902,1,1,1
2012001134770,822,1,1,1
2012001135039,803,1,1,2
2012001135501,804,1,1,1
2012001135766,901,1,1,2
2012001136713,802,1,1,2
2012001137077,200,1,1,2
2012001137213,903,1,1,2
2012001137239,812,1,1,1
2012001140174,806,1,1,2
2012001141873,803,1,1,2
2012001141927,903,1,1,2
2012001141997,804,1,1,1
2012001142468,300,1,1,1
2012001144051,801,1,1,1
2012001145748,1000,1,1,1
2012001146821,818,1,1,2
2012001147047,103,1,1,1
2012001147073,822,1,1,1
2012001147436,817,1,1,2
2012001147692,1000,1,1,1
2012001147912,1000,1,1,1
2012001148331,819,1,1,1
2012001149144,901,1,1,2
2012001149353,300,1,1,1
2012001151050,400,1,1,1
2012001151510,905,1,1,2
2012001151814,103,1,1,2
2012001152114,808,1,1,1
2012001152584,200,1,1,2
2012001152704,813,1,1,2
2012001152791,502,1,1,1
2012001153413,200,1,1,1
2012001153979,807,1,1,2
2012001154660,804,1,1,1
2012001155364,902,1,1,1
2012001156702,901,1,1,2
2012001159503,1000,1,1,1
2012001159888,807,1,1,1
2012001161553,600,1,1,1
2012001162131,502,1,1,2
2012001162169,808,1,1,1
2012001162912,101,1,1,2
2012001164187,807,1,1,1
2012001164330,901,1,1,2
2012001165860,901,1,1,2
2012001167723,400,1,1,2
2012001168427,811,1,1,1
2012001169249,502,1,1,1
2012001170121,818,1,1,1
2012001170415,502,1,1,1
2012001170495,901,1,1,2
2012001171221,102,1,1,2
2012001171282,300,1,1,2
2012001171333,808,1,1,1
2012001172182,812,1,1,1
2012001172525,600,1,1,2
2012001174419,820,1,1,1
2012001175154,807,1,1,1
2012001175316,502,1,1,1
2012001175357,809,1,1,2
2012001175650,903,1,1,1
2012001175982,502,1,1,2
2012001179691,821,1,1,1
2012001179921,815,1,1,1
2012001180198,813,1,1,2
2012001180246,901,1,1,2
2012001180766,803,1,1,2
2012001180922,200,1,1,2
2012001181667,1000,1,1,2
2012001183859,807,1,1,2
2012001184115,1000,1,1,1
2012001185813,1000,1,1,1
2012001185875,600,1,1,1
2012001186710,200,1,1,2
2012001187140,818,1,1,2
2012001187535,1000,1,1,1
2012001187569,101,1,1,1
2012001188375,1000,1,1,1
2012001189323,1000,1,1,1
2012001189448,905,1,1,2
2012001190163,901,1,1,2
2012001190800,901,1,1,2
2012001191612,400,1,1,1
2012001193741,901,1,1,2
2012001194051,903,1,1,2
2012001194078,808,1,1,2
2012001196358,400,1,1,1
2012001196488,1000,1,1,1
2012001198184,901,1,1,2
2012001198484,400,1,1,1
2012001198981,901,1,1,2
2012001199350,818,1,1,1
2012001200084,901,1,1,2
2012001201336,1000,1,1,1
2012001202027,502,1,1,1
2012001202371,905,1,1,1
2012001204096,1000,1,1,1
2012001204113,901,1,1,2
2012001204329,820,1,1,1
2012001206003,502,1,1,1
2012001206486,502,1,1,1
2012001207559,600,1,1,2
2012001207898,502,1,1,2
2012001209394,903,1,1,2
2012001211511,400,1,1,2
2012001211851,400,1,1,1
2012001212712,901,1,1,2
2012001213387,103,1,1,2
2012001213492,808,1,1,1
2012001214101,808,1,1,1
2012001214120,600,1,1,2
2012001214441,400,1,1,1
2012001214926,103,1,1,2
2012001214928,812,1,1,2
2012001215350,903,1,1,1
2012001215982,814,1,1,2
2012001218237,400,1,1,2
2012001219359,815,1,1,1
2012001219893,905,1,1,2
2012001219939,1000,1,1,1
2012001219993,502,1,1,2
2012001220576,1000,1,1,1
2012001221606,300,1,1,1
2012001221648,809,1,1,1
2012001221682,103,1,1,2
2012001222652,600,1,1,1
2012001222764,700,1,1,2
2012001222916,502,1,1,2
2012001222945,1000,1,1,1
2012001223502,101,1,1,1
2012001225937,901,1,1,2
2012001226259,901,1,1,2
2012001226919,805,1,1,1
2012001228671,200,1,1,2
2012001228890,812,1,1,1
2012001229363,600,1,1,2
2012001229653,901,1,1,2
2012001230824,905,1,1,2
2012001231019,818,1,1,2
2012001232816,816,1,1,2
2012001233702,901,1,1,2
2012001234784,803,1,1,2
2012001236789,102,1,1,2
2012001237917,803,1,1,2
2012001238520,818,1,1,2
2012001239057,807,1,1,1
2012001239778,101,1,1,1
2012001240493,805,1,1,1
2012001240983,903,1,1,1
2012001241458,600,1,1,1
2012001241984,903,1,1,2
2012001242424,103,1,1,1
2012001242755,101,1,1,1
2012001243995,803,1,1,2
2012001246476,600,1,1,1
2012001248409,300,1,1,1
2012001248629,1000,1,1,2
2012001249513,300,1,1,2
2012001249525,812,1,1,1
2012001249765,804,1,1,1
2012001250189,501,1,1,1
2012001250685,903,1,1,2
2012001252009,807,1,1,2
2012001252191,300,1,1,1
2012001252630,814,1,1,2
2012001253873,101,1,1,1
2012001254449,818,1,1,1
2012001255286,903,1,1,2
2012001255332,1000,1,1,2
2012001256667,501,1,1,1
2012001257077,812,1,1,1
2012001257406,803,1,1,2
2012001258571,501,1,1,1
2012001258578,901,1,1,2
2012001258789,101,1,1,1
2012001258819,812,1,1,2
2012001260182,1000,1,1,1
2012001260400,813,1,1,2
2012001260855,400,1,1,1
2012001262889,600,1,1,2
2012001262892,103,1,1,1
2012001263599,501,1,1,1
2012001263883,903,1,1,2
2012001264425,818,1,1,2
2012001265003,1000,1,1,1
2012001269045,400,1,1,1
2012001269790,200,1,1,2
2012001270458,818,1,1,2
2012001270514,300,1,1,2
2012001271064,502,1,1,1
2012001272331,903,1,1,2
2012001272344,502,1,1,1
2012001272471,103,1,1,2
2012001272492,803,1,1,1
2012001273007,501,1,1,1
2012001274057,806,1,1,1
2012001274443,811,1,1,1
2012001275568,903,1,1,1
2012001275899,1000,1,1,1
2012001277735,1000,1,1,1
2012001277980,903,1,1,1
2012001278558,804,1,1,1
2012001278626,400,1,1,1
2012001278630,300,1,1,1
2012001280035,812,1,1,1
2012001280389,400,1,1,2
2012001280572,817,1,1,1
2012001280729,902,1,1,1
2012001281175,600,1,1,2
2012001281181,1000,1,1,1
2012001283449,1000,1,1,1
2012001283660,400,1,1,1
2012001283891,810,1,1,1
2012001284321,600,1,1,1
2012001285726,818,1,1,1
2012001285754,1000,1,1,1
2012001285832,1000,1,1,1
2012001287073,600,1,1,2
2012001287226,813,1,1,2
2012001289384,600,1,1,2
2012001289547,600,1,1,1
2012001289762,502,1,1,1
2012001291670,816,1,1,1
2012001291697,103,1,1,1
2012001291772,600,1,1,1
2012001292349,700,1,1,2
2012001292621,200,1,1,1
2012001292829,803,1,1,2
2012001293715,811,1,1,1
2012001295402,803,1,1,2
2012001295550,400,1,1,1
2012001296183,812,1,1,2
2012001296397,102,1,1,1
2012001297555,1000,1,1,1
2012001297786,815,1,1,1
2012001297873,1000,1,1,1
2012001298018,819,1,1,2
2012001298079,803,1,1,2
2012001298275,101,1,1,1
2012001299104,600,1,1,1
2012001299214,903,1,1,1
2012001299415,400,1,1,1
2012001299607,103,1,1,2
2012001300616,1000,1,1,1
2012001302480,812,1,1,2
2012001303386,200,1,1,1
2012001303717,200,1,1,2
2012001303796,817,1,1,2
2012001304261,300,1,1,2
2012001306541,502,1,1,1
2012001306714,807,1,1,1
2012001306929,103,1,1,2
2012001307376,101,1,1,1
2012001308329,905,1,1,1
2012001308794,818,1,1,1
2012001308878,804,1,1,1
2012001309415,811,1,1,2
2012001310591,103,1,1,2
2012001311489,803,1,1,1
2012001311994,816,1,1,1
2012001312583,816,1,1,2
2012001313564,1000,1,1,1
2012001314354,813,1,1,2
2012001314596,901,1,1,2
2012001315470,300,1,1,1
2012001316621,901,1,1,2
2012001316910,814,1,1,1
2012001319474,818,1,1,1
2012001320934,809,1,1,1
2012001321789,502,1,1,2
2012001322739,803,1,1,2
2012001323918,811,1,1,1
2012001324583,813,1,1,2
2012001324647,814,1,1,2
2012001324675,103,1,1,2
2012001324756,1000,1,1,1
2012001325482,700,1,1,2
2012001326573,101,1,1,2
2012001326824,801,1,1,2
2012001329282,808,1,1,1
2012001329429,901,1,1,2
2012001330083,1000,1,1,1
2012001330124,901,1,1,2
2012001330159,903,1,1,2
2012001331987,820,1,1,2
2012001332360,400,1,1,1
2012001332763,806,1,1,2
2012001332878,905,1,1,1
2012001333331,502,1,1,1
2012001334024,700,1,1,2
2012001335499,808,1,1,1
2012001336224,101,1,1,1
2012001336269,600,1,1,1
2012001336978,501,1,1,2
2012001337067,818,1,1,1
2012001337279,901,1,1,2
2012001338363,803,1,1,2
2012001339295,805,1,1,1
2012001339414,805,1,1,1
2012001340797,901,1,1,2
2012001342802,812,1,1,1
2012001344504,805,1,1,2
2012001344900,818,1,1,2
2012001346164,400,1,1,1
2012001346471,502,1,1,2
2012001346862,819,1,1,2
2012001347182,502,1,1,1
2012001347229,813,1,1,2
2012001347756,815,1,1,1
2012001350783,600,1,1,2
2012001350920,803,1,1,2
2012001350973,102,1,1,1
2012001351045,804,1,1,1
2012001351401,814,1,1,2
2012001351875,901,1,1,2
2012001352330,400,1,1,1
2012001352661,818,1,1,1
2012001352932,103,1,1,2
2012001354056,901,1,1,2
2012001355674,300,1,1,1
2012001357465,813,1,1,2
2012001359579,101,1,1,1
2012001360992,820,1,1,1
2012001361218,813,1,1,1
2012001361523,903,1,1,2
2012001361663,600,1,1,1
2012001365017,901,1,1,2
2012001366048,400,1,1,1
2012001366184,803,1,1,2
2012001368676,812,1,1,1
2012001369056,400,1,1,1
2012001369627,502,1,1,2
2012001370795,818,1,1,1
2012001374095,901,1,1,2
2012001374788,802,1,1,1
2012001375024,903,1,1,2
2012001375038,811,1,1,1
2012001375902,822,1,1,1
2012001376103,812,1,1,1
2012001376342,815,1,1,1
2012001376500,700,1,1,2
2012001377075,1000,1,1,1
2012001377178,600,1,1,1
2012001378249,101,1,1,1
2012001378589,810,1,1,1
2012001378600,501,1,1,2
2012001379686,810,1,1,2
2012001381674,1000,1,1,1
2012001381793,400,1,1,1
2012001382978,901,1,1,2
2012001384797,200,1,1,2
2012001385067,103,1,1,2
2012001385726,502,1,1,1
