hid,pid,sample_geo,age,sex,rpage,rpsex,ptotals,prtotals
8039,2,37,5,2,5,2,1,1
8039,3,37,1,1,1,1,1,1
8039,4,37,1,2,1,2,1,1
8040,1,37,8,2,8,2,1,1
8040,2,37,3,2,3,2,1,1
8041,1,51,6,1,6,1,1,1
8041,2,51,9,1,9,1,1,1
8041,3,51,4,1,4,1,1,1
8041,4,51,7,2,7,2,1,1
8041,5,51,6,2,6,2,1,1
8042,1,37,5,1,5,1,1,1
8043,1,37,6,1,6,1,1,1
8043,2,37,5,2,5,2,1,1
8043,3,37,2,1,2,1,1,1
8043,4,37,2,1,2,1,1,1
8043,5,37,2,1,2,1,1,1
8044,1,37,5,1,5,1,1,1
8044,2,37,5,2,5,2,1,1
8045,1,51,5,1,5,1,1,1
8045,2,51,4,2,4,2,1,1
8046,1,51,8,1,8,1,1,1
8046,2,51,6,2,6,2,1,1
8046,3,51,2,1,2,1,1,1
8046,4,51,2,2,2,2,1,1
8046,5,51,2,2,2,2,1,1
8046,6,51,2,1,2,1,1,1
8047,1,51,7,1,7,1,1,1
8047,2,51,6,2,6,2,1,1
8047,3,51,3,2,3,2,1,1
8047,4,51,2,1,2,1,1,1
8047,5,51,2,1,2,1,1,1
8047,6,51,2,2,2,2,1,1
8048,1,51,7,1,7,1,1,1
8048,2,51,7,2,7,2,1,1
8048,3,51,4,1,4,1,1,1
8048,4,51,4,2,4,2,1,1
8048,5,51,4,2,4,2,1,1
8048,6,51,6,2,6,2,1,1
8049,1,51,6,1,6,1,1,1
8049,2,51,6,2,6,2,1,1
8049,3,51,2,2,2,2,1,1
8049,4,51,1,1,1,1,1,1
8049,5,51,1,2,1,2,1,1
8050,1,90,6,1,6,1,1,1
8051,1,66,8,1,8,1,1,1
8051,2,66,8,2,8,2,1,1
8052,1,66,6,1,6,1,1,1
8053,1,37,5,1,5,1,1,1
8053,2,37,5,2,5,2,1,1
8053,3,37,6,2,6,2,1,1
8054,1,37,7,1,7,1,1,1
8055,1,37,5,1,5,1,1,1
8055,2,37,5,2,5,2,1,1
8055,3,37,1,1,1,1,1,1
8055,4,37,1,1,1,1,1,1
8056,1,37,5,2,5,2,1,1
8056,2,37,5,1,5,1,1,1
8056,3,37,7,2,7,2,1,1
8056,4,37,1,2,1,2,1,1
8057,1,37,7,1,7,1,1,1
8057,2,37,7,2,7,2,1,1
8057,3,37,2,2,2,2,1,1
8058,1,37,8,1,8,1,1,1
8058,2,37,7,2,7,2,1,1
8058,3,37,5,1,5,1,1,1
8058,4,37,5,2,5,2,1,1
8058,5,37,4,1,4,1,1,1
8059,1,37,7,1,7,1,1,1
8059,2,37,7,2,7,2,1,1
8059,3,37,3,1,3,1,1,1
8059,4,37,2,1,2,1,1,1
8059,5,37,2,2,2,2,1,1
8059,6,37,1,1,1,1,1,1
8060,1,66,7,1,7,1,1,1
8060,2,66,6,2,6,2,1,1
8061,1,66,6,1,6,1,1,1
8061,2,66,5,2,5,2,1,1
8061,3,66,1,2,1,2,1,1
8062,1,66,7,1,7,1,1,1
8063,1,90,6,1,6,1,1,1
8063,2,90,6,2,6,2,1,1
8063,3,90,2,1,2,1,1,1
8063,4,90,1,2,1,2,1,1
8064,1,90,7,1,7,1,1,1
8064,2,90,7,2,7,2,1,1
8064,3,90,3,1,3,1,1,1
8064,4,90,3,1,3,1,1,1
8064,5,90,2,1,2,1,1,1
8064,6,90,2,1,2,1,1,1
8064,7,90,2,2,2,2,1,1
8065,1,90,6,1,6,1,1,1
8066,1,18,7,1,7,1,1,1
8066,2,18,7,1,7,1,1,1
8066,3,18,5,1,5,1,1,1
8066,4,18,6,1,6,1,1,1
8066,5,18,6,2,6,2,1,1
8066,6,18,6,2,6,2,1,1
8067,1,90,5,1,5,1,1,1
8067,2,90,5,2,5,2,1,1
8067,3,90,2,1,2,1,1,1
8067,4,90,1,2,1,2,1,1
8067,5,90,1,1,1,1,1,1
8068,1,51,6,1,6,1,1,1
8068,2,51,5,2,5,2,1,1
8068,3,51,2,1,2,1,1,1
8068,4,51,2,1,2,1,1,1
8068,5,51,2,2,2,2,1,1
8068,6,51,2,2,2,2,1,1
8068,7,51,1,2,1,2,1,1
8068,8,51,5,2,5,2,1,1
8068,9,51,5,2,5,2,1,1
8068,10,51,5,1,5,1,1,1
8069,1,37,5,2,5,2,1,1
8070,1,37,6,1,6,1,1,1
8070,2,37,5,2,5,2,1,1
8070,3,37,2,1,2,1,1,1
8070,4,37,2,1,2,1,1,1
8070,5,37,1,1,1,1,1,1
8070,6,37,1,2,1,2,1,1
8071,1,37,5,1,5,1,1,1
8071,2,37,6,2,6,2,1,1
8071,3,37,6,1,6,1,1,1
8071,4,37,1,2,1,2,1,1
8072,1,37,6,1,6,1,1,1
8072,2,37,5,2,5,2,1,1
8072,3,37,2,2,2,2,1,1
8073,1,51,7,1,7,1,1,1
8073,2,51,6,2,6,2,1,1
8073,3,51,3,1,3,1,1,1
8073,4,51,3,2,3,2,1,1
8073,5,51,2,2,2,2,1,1
8073,6,51,1,2,1,2,1,1
8073,7,51,2,2,2,2,1,1
8073,8,51,2,2,2,2,1,1
8073,9,51,6,2,6,2,1,1
8073,10,51,6,2,6,2,1,1
8073,11,51,7,1,7,1,1,1
8073,12,51,6,1,6,1,1,1
8074,1,51,6,1,6,1,1,1
8074,2,51,5,2,5,2,1,1
8075,1,66,6,1,6,1,1,1
8075,2,66,5,2,5,2,1,1
8075,3,66,4,2,4,2,1,1
8076,1,66,7,1,7,1,1,1
8076,2,66,5,2,5,2,1,1
8077,1,66,5,1,5,1,1,1
8077,2,66,5,2,5,2,1,1
8077,3,66,1,2,1,2,1,1
8078,1,66,5,2,5,2,1,1
8078,2,66,6,1,6,1,1,1
8078,3,66,1,2,1,2,1,1
8078,4,66,1,2,1,2,1,1
8079,1,66,6,1,6,1,1,1
8079,2,66,6,2,6,2,1,1
8079,3,66,2,2,2,2,1,1
8079,4,66,2,2,2,2,1,1
8080,1,66,6,1,6,1,1,1
8081,1,51,5,1,5,1,1,1
8081,2,51,5,2,5,2,1,1
8081,3,51,1,1,1,1,1,1
8081,4,51,5,2,5,2,1,1
8082,1,51,5,1,5,1,1,1
8083,1,66,7,1,7,1,1,1
8083,2,66,6,2,6,2,1,1
8083,3,66,4,2,4,2,1,1
8084,1,66,6,1,6,1,1,1
8084,2,66,6,2,6,2,1,1
8084,3,66,2,1,2,1,1,1
8084,4,66,2,1,2,1,1,1
8084,5,66,2,2,2,2,1,1
8085,1,51,5,1,5,1,1,1
8086,1,51,5,1,5,1,1,1
8086,2,51,5,2,5,2,1,1
8086,3,51,1,1,1,1,1,1
8086,4,51,8,2,8,2,1,1
8086,5,51,8,1,8,1,1,1
8086,6,51,7,2,7,2,1,1
8086,7,51,7,2,7,2,1,1
8086,8,51,4,2,4,2,1,1
8086,9,51,7,1,7,1,1,1
8087,1,71,5,1,5,1,1,1
8087,2,71,5,2,5,2,1,1
8087,3,71,2,1,2,1,1,1
8087,4,71,1,2,1,2,1,1
8087,5,71,5,2,5,2,1,1
8087,6,71,5,2,5,2,1,1
8087,7,71,5,2,5,2,1,1
8088,1,71,8,1,8,1,1,1
8088,2,71,8,2,8,2,1,1
8088,3,71,4,1,4,1,1,1
8088,4,71,5,1,5,1,1,1
8088,5,71,5,1,5,1,1,1
8088,6,71,5,2,5,2,1,1
8088,7,71,5,2,5,2,1,1
8089,1,37,5,1,5,1,1,1
8089,2,37,5,2,5,2,1,1
8090,1,37,7,1,7,1,1,1
8090,2,37,7,2,7,2,1,1
8090,3,37,3,1,3,1,1,1
8090,4,37,2,2,2,2,1,1
8091,1,37,6,1,6,1,1,1
8091,2,37,5,2,5,2,1,1
8091,3,37,2,1,2,1,1,1
8091,4,37,2,1,2,1,1,1
8092,1,37,5,1,5,1,1,1
8092,2,37,5,2,5,2,1,1
8092,3,37,6,2,6,2,1,1
8093,1,37,5,1,5,1,1,1
8093,2,37,4,2,4,2,1,1
8093,3,37,1,1,1,1,1,1
8094,1,37,5,1,5,1,1,1
8094,2,37,5,2,5,2,1,1
8095,1,37,5,1,5,1,1,1
8095,2,37,5,2,5,2,1,1
8095,3,37,2,2,2,2,1,1
8095,4,37,1,2,1,2,1,1
8096,1,37,5,1,5,1,1,1
8096,2,37,5,1,5,1,1,1
8097,1,37,6,1,6,1,1,1
8097,2,37,5,2,5,2,1,1
8097,3,37,2,2,2,2,1,1
8097,4,37,2,2,2,2,1,1
8098,1,27,7,1,7,1,1,1
8098,2,27,6,2,6,2,1,1
8098,3,27,3,2,3,2,1,1
8098,4,27,2,1,2,1,1,1
8099,1,27,7,1,7,1,1,1
8099,2,27,6,2,6,2,1,1
8099,3,27,2,2,2,2,1,1
8100,1,27,6,1,6,1,1,1
8100,2,27,6,2,6,2,1,1
8100,3,27,2,2,2,2,1,1
8100,4,27,2,1,2,1,1,1
8101,1,51,7,1,7,1,1,1
8101,2,51,6,2,6,2,1,1
8101,3,51,4,2,4,2,1,1
8101,4,51,4,2,4,2,1,1
8101,5,51,4,1,4,1,1,1
8101,6,51,2,2,2,2,1,1
8101,7,51,2,2,2,2,1,1
8101,8,51,5,1,5,1,1,1
8101,9,51,5,1,5,1,1,1
8101,10,51,5,2,5,2,1,1
8101,11,51,5,2,5,2,1,1
8102,1,51,7,1,7,1,1,1
8102,2,51,7,2,7,2,1,1
8102,3,51,3,2,3,2,1,1
8102,4,51,3,2,3,2,1,1
8102,5,51,2,1,2,1,1,1
8102,6,51,5,2,5,2,1,1
8102,7,51,5,2,5,2,1,1
8102,8,51,6,2,6,2,1,1
8102,9,51,5,1,5,1,1,1
8103,1,71,6,1,6,1,1,1
8103,2,71,6,2,6,2,1,1
8103,3,71,3,1,3,1,1,1
8103,4,71,2,2,2,2,1,1
8103,5,71,1,1,1,1,1,1
8103,6,71,1,2,1,2,1,1
8103,7,71,6,2,6,2,1,1
8104,1,37,7,1,7,1,1,1
8104,2,37,6,2,6,2,1,1
8104,3,37,2,2,2,2,1,1
8104,4,37,2,1,2,1,1,1
8105,1,37,6,1,6,1,1,1
8105,2,37,6,2,6,2,1,1
8105,3,37,1,2,1,2,1,1
8105,4,37,1,2,1,2,1,1
8106,1,37,6,1,6,1,1,1
8106,2,37,6,2,6,2,1,1
8106,3,37,1,2,1,2,1,1
8107,1,37,6,1,6,1,1,1
8107,2,37,6,2,6,2,1,1
8107,3,37,3,2,3,2,1,1
8107,4,37,2,1,2,1,1,1
8107,5,37,2,2,2,2,1,1
8107,6,37,1,2,1,2,1,1
8108,1,37,5,1,5,1,1,1
8108,2,37,5,2,5,2,1,1
8108,3,37,1,2,1,2,1,1
8109,1,37,6,1,6,1,1,1
8109,2,37,6,2,6,2,1,1
8110,1,37,5,1,5,1,1,1
8110,2,37,4,2,4,2,1,1
8110,3,37,8,2,8,2,1,1
8111,1,37,6,1,6,1,1,1
8111,2,37,6,2,6,2,1,1
8111,3,37,1,1,1,1,1,1
8112,1,71,6,1,6,1,1,1
8112,2,71,5,2,5,2,1,1
8112,3,71,2,1,2,1,1,1
8112,4,71,2,1,2,1,1,1
8112,5,71,2,1,2,1,1,1
8112,6,71,1,1,1,1,1,1
8112,7,71,7,2,7,2,1,1
8112,8,71,6,2,6,2,1,1
8112,9,71,6,1,6,1,1,1
8113,1,71,7,1,7,1,1,1
8113,2,71,6,2,6,2,1,1
8113,3,71,2,1,2,1,1,1
8113,4,71,1,2,1,2,1,1
8113,5,71,1,1,1,1,1,1
8113,6,71,5,2,5,2,1,1
8113,7,71,5,2,5,2,1,1
8113,8,71,5,1,5,1,1,1
8114,1,71,6,1,6,1,1,1
8114,2,71,6,2,6,2,1,1
8114,3,71,3,2,3,2,1,1
8114,4,71,2,2,2,2,1,1
8114,5,71,2,2,2,2,1,1
8114,6,71,2,2,2,2,1,1
8114,7,71,5,2,5,2,1,1
8114,8,71,5,2,5,2,1,1
8114,9,71,5,2,5,2,1,1
8114,10,71,5,1,5,1,1,1
8115,1,71,7,1,7,1,1,1
8115,2,71,7,2,7,2,1,1
8115,3,71,2,1,2,1,1,1
8115,4,71,4,2,4,2,1,1
8115,5,71,3,2,3,2,1,1
8115,6,71,5,1,5,1,1,1
8115,7,71,5,1,5,1,1,1
8115,8,71,6,2,6,2,1,1
8115,9,71,6,2,6,2,1,1
8116,1,71,6,1,6,1,1,1
8116,2,71,5,2,5,2,1,1
8116,3,71,1,1,1,1,1,1
8116,4,71,2,2,2,2,1,1
8116,5,71,2,2,2,2,1,1
8116,6,71,5,1,5,1,1,1
8116,7,71,5,2,5,2,1,1
8116,8,71,5,2,5,2,1,1
8117,1,27,8,1,8,1,1,1
8117,2,27,8,2,8,2,1,1
8118,1,71,6,1,6,1,1,1
8118,2,71,6,2,6,2,1,1
8118,3,71,4,1,4,1,1,1
8118,4,71,3,1,3,1,1,1
8118,5,71,3,2,3,2,1,1
8118,6,71,2,2,2,2,1,1
8119,1,71,5,1,5,1,1,1
8119,2,71,7,2,7,2,1,1
8119,3,71,4,2,4,2,1,1
8119,4,71,5,2,5,2,1,1
8119,5,71,4,2,4,2,1,1
8119,6,71,4,2,4,2,1,1
8119,7,71,2,2,2,2,1,1
8120,1,27,5,1,5,1,1,1
8120,2,27,4,2,4,2,1,1
8120,3,27,1,1,1,1,1,1
8121,1,27,6,1,6,1,1,1
8121,2,27,5,2,5,2,1,1
8121,3,27,2,1,2,1,1,1
8121,4,27,2,1,2,1,1,1
8121,5,27,2,1,2,1,1,1
8121,6,27,1,1,1,1,1,1
8122,1,27,6,1,6,1,1,1
8122,2,27,5,2,5,2,1,1
8122,3,27,2,2,2,2,1,1
8122,4,27,1,1,1,1,1,1
8123,1,27,6,1,6,1,1,1
8123,2,27,5,2,5,2,1,1
8123,3,27,2,2,2,2,1,1
8124,1,27,6,1,6,1,1,1
8125,1,37,7,1,7,1,1,1
8125,2,37,7,2,7,2,1,1
8125,3,37,4,2,4,2,1,1
8125,4,37,2,2,2,2,1,1
8125,5,37,2,2,2,2,1,1
8126,1,37,6,2,6,2,1,1
8126,2,37,2,2,2,2,1,1
8126,3,37,2,1,2,1,1,1
8126,4,37,1,1,1,1,1,1
8127,1,37,6,1,6,1,1,1
8127,2,37,5,2,5,2,1,1
8127,3,37,2,1,2,1,1,1
8128,1,66,5,1,5,1,1,1
8129,1,27,7,1,7,1,1,1
8130,1,27,7,1,7,1,1,1
8130,2,27,7,2,7,2,1,1
8130,3,27,2,1,2,1,1,1
8131,1,27,7,1,7,1,1,1
8132,1,71,7,1,7,1,1,1
8132,2,71,7,2,7,2,1,1
8132,3,71,6,2,6,2,1,1
8132,4,71,6,1,6,1,1,1
8132,5,71,5,1,5,1,1,1
8133,1,27,6,1,6,1,1,1
8133,2,27,6,2,6,2,1,1
8133,3,27,2,2,2,2,1,1
8133,4,27,2,1,2,1,1,1
8134,1,27,5,1,5,1,1,1
8134,2,27,5,2,5,2,1,1
8134,3,27,2,1,2,1,1,1
8134,4,27,1,2,1,2,1,1
8135,1,27,7,1,7,1,1,1
8135,2,27,6,2,6,2,1,1
8135,3,27,2,2,2,2,1,1
8136,1,27,8,1,8,1,1,1
8136,2,27,8,2,8,2,1,1
8137,1,71,5,2,5,2,1,1
8138,1,27,5,1,5,1,1,1
8138,2,27,4,2,4,2,1,1
8139,1,27,6,1,6,1,1,1
8139,2,27,6,2,6,2,1,1
8140,1,71,9,1,9,1,1,1
8140,2,71,7,2,7,2,1,1
8140,3,71,4,1,4,1,1,1
8140,4,71,4,2,4,2,1,1
8140,5,71,4,1,4,1,1,1
8140,6,71,5,2,5,2,1,1
8140,7,71,5,2,5,2,1,1
8140,8,71,5,2,5,2,1,1
8140,9,71,4,1,4,1,1,1
8141,1,71,7,1,7,1,1,1
8141,2,71,7,2,7,2,1,1
8141,3,71,4,2,4,2,1,1
8141,4,71,4,2,4,2,1,1
8141,5,71,4,1,4,1,1,1
8141,6,71,4,1,4,1,1,1
8141,7,71,3,2,3,2,1,1
8141,8,71,2,2,2,2,1,1
8141,9,71,2,1,2,1,1,1
8141,10,71,2,2,2,2,1,1
8141,11,71,2,2,2,2,1,1
8141,12,71,6,2,6,2,1,1
8141,13,71,5,2,5,2,1,1
8142,1,71,6,1,6,1,1,1
8142,2,71,6,2,6,2,1,1
8142,3,71,4,2,4,2,1,1
8142,4,71,3,1,3,1,1,1
8142,5,71,2,2,2,2,1,1
8142,6,71,2,1,2,1,1,1
8142,7,71,2,1,2,1,1,1
8142,8,71,1,2,1,2,1,1
8142,9,71,6,2,6,2,1,1
8142,10,71,5,1,5,1,1,1
8143,1,71,6,1,6,1,1,1
8143,2,71,8,2,8,2,1,1
8143,3,71,6,2,6,2,1,1
8143,4,71,5,2,5,2,1,1
8143,5,71,5,2,5,2,1,1
8143,6,71,5,1,5,1,1,1
8144,1,37,5,2,5,2,1,1
8144,2,37,8,2,8,2,1,1
8145,1,37,6,1,6,1,1,1
8145,2,37,2,1,2,1,1,1
8145,3,37,6,2,6,2,1,1
8146,1,37,8,1,8,1,1,1
8146,2,37,4,1,4,1,1,1
8146,3,37,4,1,4,1,1,1
8146,4,37,7,2,7,2,1,1
8146,5,37,2,2,2,2,1,1
8147,1,66,7,1,7,1,1,1
8147,2,66,5,2,5,2,1,1
8148,1,66,7,2,7,2,1,1
8148,2,66,2,1,2,1,1,1
8148,3,66,2,2,2,2,1,1
8148,4,66,6,1,6,1,1,1
8149,1,71,8,1,8,1,1,1
8149,2,71,6,2,6,2,1,1
8149,3,71,2,2,2,2,1,1
8149,4,71,2,2,2,2,1,1
8149,5,71,2,1,2,1,1,1
8149,6,71,5,2,5,2,1,1
8149,7,71,5,2,5,2,1,1
8150,1,37,6,1,6,1,1,1
8150,2,37,5,2,5,2,1,1
8151,1,37,5,1,5,1,1,1
8151,2,37,5,2,5,2,1,1
8152,1,37,8,1,8,1,1,1
8152,2,37,4,1,4,1,1,1
8153,1,37,6,1,6,1,1,1
8153,2,37,5,2,5,2,1,1
8153,3,37,2,2,2,2,1,1
8153,4,37,1,2,1,2,1,1
8154,1,27,7,1,7,1,1,1
8154,2,27,7,2,7,2,1,1
8155,1,27,7,1,7,1,1,1
8155,2,27,7,2,7,2,1,1
8156,1,27,8,1,8,1,1,1
8156,2,27,8,2,8,2,1,1
8157,1,27,6,1,6,1,1,1
8157,2,27,6,2,6,2,1,1
8157,3,27,2,1,2,1,1,1
8157,4,27,1,1,1,1,1,1
8158,1,27,6,1,6,1,1,1
8158,2,27,6,2,6,2,1,1
8158,3,27,1,2,1,2,1,1
8158,4,27,2,2,2,2,1,1
8159,1,27,6,1,6,1,1,1
8159,2,27,6,2,6,2,1,1
8159,3,27,2,1,2,1,1,1
8159,4,27,2,1,2,1,1,1
8160,1,27,6,1,6,1,1,1
8160,2,27,5,2,5,2,1,1
8160,3,27,9,2,9,2,1,1
8161,1,27,7,1,7,1,1,1
8162,1,27,5,1,5,1,1,1
8162,2,27,5,2,5,2,1,1
8162,3,27,1,1,1,1,1,1
8163,1,66,6,2,6,2,1,1
8164,1,66,5,1,5,1,1,1
8165,1,37,7,1,7,1,1,1
8165,2,37,7,2,7,2,1,1
8165,3,37,2,1,2,1,1,1
8165,4,37,2,1,2,1,1,1
8165,5,37,6,2,6,2,1,1
8166,1,37,6,1,6,1,1,1
8166,2,37,6,2,6,2,1,1
8166,3,37,2,2,2,2,1,1
8166,4,37,2,1,2,1,1,1
8166,5,37,2,1,2,1,1,1
8166,6,37,7,2,7,2,1,1
8167,1,37,5,1,5,1,1,1
8167,2,37,5,2,5,2,1,1
8167,3,37,1,2,1,2,1,1
8168,1,37,5,1,5,1,1,1
8168,2,37,5,2,5,2,1,1
8168,3,37,1,1,1,1,1,1
8168,4,37,1,1,1,1,1,1
8169,1,37,7,1,7,1,1,1
8169,2,37,7,2,7,2,1,1
8169,3,37,3,2,3,2,1,1
8170,1,37,5,1,5,1,1,1
8170,2,37,5,2,5,2,1,1
8170,3,37,1,2,1,2,1,1
8171,1,37,5,1,5,1,1,1
8172,1,37,5,1,5,1,1,1
8172,2,37,4,2,4,2,1,1
8172,3,37,1,2,1,2,1,1
8173,1,37,7,1,7,1,1,1
8174,1,37,6,2,6,2,1,1
8174,2,37,1,2,1,2,1,1
8175,1,37,7,2,7,2,1,1
8175,2,37,9,2,9,2,1,1
8175,3,37,6,2,6,2,1,1
8176,1,71,6,1,6,1,1,1
8176,2,71,6,2,6,2,1,1
8176,3,71,2,1,2,1,1,1
8176,4,71,2,2,2,2,1,1
8176,5,71,2,2,2,2,1,1
8176,6,71,1,2,1,2,1,1
8176,7,71,5,2,5,2,1,1
8176,8,71,5,1,5,1,1,1
8177,1,27,7,1,7,1,1,1
8177,2,27,7,2,7,2,1,1
8177,3,27,4,1,4,1,1,1
8178,1,27,6,1,6,1,1,1
8178,2,27,6,2,6,2,1,1
8178,3,27,2,2,2,2,1,1
8178,4,27,2,1,2,1,1,1
8179,1,27,6,1,6,1,1,1
8179,2,27,5,1,5,1,1,1
8179,3,27,5,2,5,2,1,1
8179,4,27,2,2,2,2,1,1
8179,5,27,1,1,1,1,1,1
8180,1,27,6,1,6,1,1,1
8180,2,27,6,2,6,2,1,1
8180,3,27,1,1,1,1,1,1
8181,1,37,5,1,5,1,1,1
8181,2,37,5,2,5,2,1,1
8182,1,37,5,1,5,1,1,1
8182,2,37,5,2,5,2,1,1
8183,1,71,6,1,6,1,1,1
8183,2,71,5,2,5,2,1,1
8184,1,66,6,2,6,2,1,1
8185,1,71,5,2,5,2,1,1
8185,2,71,2,2,2,2,1,1
8186,1,71,6,1,6,1,1,1
8186,2,71,6,2,6,2,1,1
8186,3,71,2,2,2,2,1,1
8186,4,71,2,1,2,1,1,1
8186,5,71,2,1,2,1,1,1
8186,6,71,6,2,6,2,1,1
8186,7,71,6,2,6,2,1,1
8186,8,71,6,1,6,1,1,1
8187,1,37,7,1,7,1,1,1
8187,2,37,7,2,7,2,1,1
8187,3,37,4,1,4,1,1,1
8188,1,37,5,1,5,1,1,1
8189,1,66,6,1,6,1,1,1
8189,2,66,6,2,6,2,1,1
8190,1,66,6,1,6,1,1,1
8190,2,66,5,2,5,2,1,1
8191,1,66,7,1,7,1,1,1
8191,2,66,6,2,6,2,1,1
8192,1,51,7,1,7,1,1,1
8192,2,51,7,2,7,2,1,1
8192,3,51,5,1,5,1,1,1
8192,4,51,4,2,4,2,1,1
8192,5,51,7,1,7,1,1,1
8192,6,51,4,1,4,1,1,1
8192,7,51,6,2,6,2,1,1
8193,1,71,7,1,7,1,1,1
8193,2,71,5,1,5,1,1,1
8193,3,71,4,1,4,1,1,1
8193,4,71,2,2,2,2,1,1
8193,5,71,2,1,2,1,1,1
8194,1,37,6,1,6,1,1,1
8194,2,37,5,2,5,2,1,1
8194,3,37,2,1,2,1,1,1
8195,1,37,5,1,5,1,1,1
8195,2,37,8,1,8,1,1,1
8195,3,37,7,2,7,2,1,1
8195,4,37,2,2,2,2,1,1
8196,1,37,6,1,6,1,1,1
8197,1,37,5,1,5,1,1,1
8197,2,37,5,2,5,2,1,1
8197,3,37,2,1,2,1,1,1
8197,4,37,1,2,1,2,1,1
8198,1,37,7,1,7,1,1,1
8198,2,37,6,2,6,2,1,1
8198,3,37,2,1,2,1,1,1
8198,4,37,2,1,2,1,1,1
8198,5,37,2,1,2,1,1,1
8198,6,37,2,1,2,1,1,1
8198,7,37,1,2,1,2,1,1
8198,8,37,1,2,1,2,1,1
8199,1,37,6,1,6,1,1,1
8199,2,37,5,2,5,2,1,1
8199,3,37,1,2,1,2,1,1
8199,4,37,1,2,1,2,1,1
8200,1,27,5,1,5,1,1,1
8200,2,27,5,2,5,2,1,1
8200,3,27,1,1,1,1,1,1
8200,4,27,1,2,1,2,1,1
8201,1,27,7,1,7,1,1,1
8201,2,27,6,2,6,2,1,1
8201,3,27,2,1,2,1,1,1
8201,4,27,2,2,2,2,1,1
8201,5,27,1,1,1,1,1,1
8202,1,27,7,1,7,1,1,1
8202,2,27,6,2,6,2,1,1
8203,1,71,5,1,5,1,1,1
8203,2,71,5,1,5,1,1,1
8203,3,71,5,2,5,2,1,1
8203,4,71,8,2,8,2,1,1
8203,5,71,7,2,7,2,1,1
8203,6,71,6,2,6,2,1,1
8203,7,71,5,2,5,2,1,1
8203,8,71,5,1,5,1,1,1
8203,9,71,5,1,5,1,1,1
8204,1,71,6,1,6,1,1,1
8204,2,71,6,2,6,2,1,1
8204,3,71,3,1,3,1,1,1
8204,4,71,2,1,2,1,1,1
8204,5,71,2,2,2,2,1,1
8204,6,71,2,2,2,2,1,1
8204,7,71,1,2,1,2,1,1
8204,8,71,1,1,1,1,1,1
8204,9,71,8,2,8,2,1,1
8204,10,71,7,1,7,1,1,1
8205,1,37,5,1,5,1,1,1
8205,2,37,5,2,5,2,1,1
8206,1,37,5,1,5,1,1,1
8206,2,37,5,2,5,2,1,1
8206,3,37,1,2,1,2,1,1
8207,1,37,6,1,6,1,1,1
8207,2,37,6,2,6,2,1,1
8207,3,37,2,2,2,2,1,1
8207,4,37,1,1,1,1,1,1
8208,1,71,4,1,4,1,1,1
8208,2,71,4,2,4,2,1,1
8208,3,71,1,2,1,2,1,1
8208,4,71,5,1,5,1,1,1
8209,1,71,7,1,7,1,1,1
8209,2,71,6,2,6,2,1,1
8209,3,71,3,1,3,1,1,1
8209,4,71,2,1,2,1,1,1
8209,5,71,2,2,2,2,1,1
8209,6,71,2,2,2,2,1,1
8209,7,71,5,2,5,2,1,1
8209,8,71,5,2,5,2,1,1
8209,9,71,5,1,5,1,1,1
8209,10,71,5,1,5,1,1,1
8210,1,71,8,1,8,1,1,1
8210,2,71,8,2,8,2,1,1
8210,3,71,5,1,5,1,1,1
8210,4,71,5,1,5,1,1,1
8210,5,71,5,2,5,2,1,1
8210,6,71,5,1,5,1,1,1
8210,7,71,4,1,4,1,1,1
8210,8,71,3,2,3,2,1,1
8210,9,71,2,1,2,1,1,1
8210,10,71,5,2,5,2,1,1
8210,11,71,5,2,5,2,1,1
8210,12,71,5,2,5,2,1,1
8210,13,71,5,2,5,2,1,1
8210,14,71,5,1,5,1,1,1
8211,1,71,7,1,7,1,1,1
8211,2,71,7,1,7,1,1,1
8211,3,71,4,1,4,1,1,1
8211,4,71,5,2,5,2,1,1
8211,5,71,4,2,4,2,1,1
8211,6,71,3,2,3,2,1,1
8211,7,71,2,2,2,2,1,1
8211,8,71,6,1,6,1,1,1
8211,9,71,6,2,6,2,1,1
8212,1,71,8,1,8,1,1,1
8212,2,71,7,2,7,2,1,1
8212,3,71,5,1,5,1,1,1
8212,4,71,2,1,2,1,1,1
8212,5,71,6,1,6,1,1,1
8212,6,71,6,2,6,2,1,1
8213,1,27,6,1,6,1,1,1
8213,2,27,5,2,5,2,1,1
8213,3,27,2,2,2,2,1,1
8214,1,27,5,1,5,1,1,1
8214,2,27,5,2,5,2,1,1
8214,3,27,1,2,1,2,1,1
8215,1,27,8,1,8,1,1,1
8215,2,27,7,2,7,2,1,1
8216,1,71,9,2,9,2,1,1
8216,2,71,7,2,7,2,1,1
8216,3,71,6,2,6,2,1,1
8216,4,71,7,2,7,2,1,1
8216,5,71,5,2,5,2,1,1
8216,6,71,7,1,7,1,1,1
8216,7,71,6,1,6,1,1,1
8216,8,71,5,1,5,1,1,1
8217,1,71,5,1,5,1,1,1
8217,2,71,5,2,5,2,1,1
8217,3,71,2,1,2,1,1,1
8217,4,71,1,1,1,1,1,1
8218,1,71,8,1,8,1,1,1
8218,2,71,8,2,8,2,1,1
8218,3,71,5,2,5,2,1,1
8218,4,71,7,2,7,2,1,1
8219,1,27,7,1,7,1,1,1
8219,2,27,6,2,6,2,1,1
8219,3,27,4,2,4,2,1,1
8219,4,27,5,1,5,1,1,1
8219,5,27,2,1,2,1,1,1
